datetime,code,open,close,high,low,vol,amount,p_change
2011-09-30,000121,5193.91,5178.39,5226.54,5143.75,10972.0,1326849152.0,-0.18
2011-09-29,000121,5331.75,5187.78,5331.75,5186.71,16854.0,2005093376.0,-2.99
2011-09-28,000121,5442.71,5347.5,5461.48,5332.36,16784.0,2103202304.0,-1.28
2011-09-27,000121,5422.93,5417.01,5451.8,5375.97,13319.0,1761195264.0,0.42
2011-09-26,000121,5477.65,5394.24,5509.17,5379.04,14824.0,1918644224.0,-1.72
2011-09-23,000121,5454.85,5488.63,5518.91,5423.58,15747.0,2059935872.0,-0.86
2011-09-22,000121,5660.2,5536.37,5680.94,5535.69,18639.0,2383389184.0,-2.99
2011-09-21,000121,5550.95,5706.76,5708.49,5531.63,25451.0,3299819008.0,2.81
2011-09-20,000121,5528.59,5550.56,5569.93,5508.91,11812.0,1481870336.0,0.16
2011-09-19,000121,5601.72,5541.76,5601.72,5534.61,12795.0,1635970176.0,-1.44
2011-09-16,000121,5632.64,5622.92,5649.76,5616.36,14848.0,1793870208.0,0.14
2011-09-15,000121,5621.91,5615.26,5655.19,5615.11,16147.0,2029352064.0,0.02
2011-09-14,000121,5597.23,5613.87,5613.87,5495.0,16418.0,2118009472.0,0.77
2011-09-13,000121,5578.64,5570.86,5582.36,5550.71,15563.0,1996352000.0,-1.92
2011-09-09,000121,5763.7,5679.76,5782.55,5675.15,18739.0,2446437120.0,-1.51
2011-09-08,000121,5759.53,5766.68,5837.42,5725.65,24171.0,3031554816.0,0.32
2011-09-07,000121,5669.64,5748.46,5748.46,5652.29,18000.0,2331139584.0,1.87
2011-09-06,000121,5662.07,5643.04,5692.18,5623.81,15281.0,1993652608.0,-0.97
2011-09-05,000121,5795.16,5698.39,5795.16,5697.91,19523.0,2578269440.0,-2.48
2011-09-02,000121,5897.48,5843.02,5919.32,5824.11,25753.0,3624657408.0,-0.96
2011-09-01,000121,5959.01,5899.72,5970.6,5890.32,20027.0,2690785792.0,-1.1
2011-08-31,000121,5972.28,5965.05,5994.11,5906.24,16503.0,2220779264.0,-0.22
2011-08-30,000121,6072.36,5978.37,6106.75,5977.32,22989.0,3118673152.0,-1.15
2011-08-29,000121,6029.91,6048.12,6059.14,6010.29,25530.0,3613350656.0,-0.14
2011-08-26,000121,6015.29,6056.59,6061.14,6009.64,23297.0,3146570240.0,0.39
2011-08-25,000121,5927.6,6032.93,6032.93,5922.89,25929.0,3416768000.0,1.85
2011-08-24,000121,5951.72,5923.34,6005.01,5921.15,23119.0,3021113344.0,-0.03
2011-08-23,000121,5868.65,5925.29,5925.29,5864.22,17465.0,2378380288.0,1.16
2011-08-22,000121,5919.37,5857.28,5956.4,5842.54,22525.0,3270706176.0,-1.31
2011-08-19,000121,5846.97,5935.11,5935.11,5846.97,21742.0,2910703104.0,-0.3
2011-08-18,000121,6062.71,5953.09,6073.86,5951.71,25164.0,3387066624.0,-1.95
2011-08-17,000121,6084.44,6071.51,6114.44,6059.78,25621.0,3530653440.0,-0.48
2011-08-16,000121,6165.82,6100.89,6165.82,6089.77,31769.0,4392961536.0,-1.02
2011-08-15,000121,6112.31,6163.93,6167.15,6105.17,31773.0,4444092928.0,1.02
2011-08-12,000121,6088.26,6101.95,6126.83,6081.89,41165.0,5645837312.0,0.87
2011-08-11,000121,5758.13,6049.23,6049.23,5758.13,41826.0,5803524096.0,2.79
2011-08-10,000121,5915.31,5885.29,5951.76,5878.07,34118.0,4799419904.0,1.11
2011-08-09,000121,5656.69,5820.67,5868.18,5577.34,38990.0,5210729984.0,-0.33
2011-08-08,000121,6017.86,5840.1,6042.14,5700.86,42386.0,5941043200.0,-4.31
2011-08-05,000121,5994.4,6102.99,6137.81,5994.4,29671.0,4305921536.0,-1.3
2011-08-04,000121,6170.14,6183.36,6215.64,6165.08,21301.0,3058947328.0,0.23
2011-08-03,000121,6111.8,6168.95,6199.26,6098.56,23256.0,3588043520.0,0.13
2011-08-02,000121,6181.99,6161.04,6181.99,6074.68,26592.0,3887129088.0,-0.78
2011-08-01,000121,6160.18,6209.4,6230.05,6160.18,20842.0,3082833408.0,0.03
2011-07-29,000121,6308.34,6207.63,6308.34,6202.94,27362.0,4138425344.0,-1.45
2011-07-28,000121,6265.86,6298.9,6304.49,6243.12,29612.0,4460869120.0,-0.27
